Age,Height,Weight,Team,Year,Host_City,Event,GDP_adjustedPPP_Value,Cereal_yield_kg_per_hectare_Value,Military_expenditure_Value,Tax_revenue,Expense,Central_government_debt,Avg_Temp,Representing_Host,Medal_Binary
23.0,180.0,66.0,United States,1976,Montreal,"Athletics Men's 5,000 metres",5979589000000.0,3533.0,91013000000.0,641307080273.7749,1177295467869.1309,2333054044102.4277,8.55,N,0
29.0,175.0,61.0,South Africa,2016,Rio de Janeiro,"Athletics Men's 5,000 metres",743072487618.1841,3809.5,3171797140.05703,201819085237.21472,256622591254.6781,193336109226.69586,17.75,N,0
18.0,178.0,75.0,United Kingdom,2012,London,Athletics Men's 100 metres,2414958511132.59,6215.1,58495656720.591,606605438162.919,1015810237246.203,2422110388037.076,8.45,Y,0
18.0,178.0,75.0,United Kingdom,2012,London,Athletics Men's 4 x 100 metres Relay,2414958511132.59,6215.1,58495656720.591,606605438162.919,1015810237246.203,2422110388037.076,8.45,Y,0
22.0,178.0,75.0,United Kingdom,2016,Rio de Janeiro,Athletics Men's 200 metres,2819115070595.11,7022.6,48118943518.1008,718230770992.4557,1045465996404.4031,3283913419368.149,8.45,N,0
22.0,178.0,75.0,United Kingdom,2016,Rio de Janeiro,Athletics Men's 4 x 100 metres Relay,2819115070595.11,7022.6,48118943518.1008,718230770992.4557,1045465996404.4031,3283913419368.149,8.45,N,0
22.0,186.0,83.0,France,1976,Montreal,Athletics Men's Decathlon,1026359782091.95,3440.8,13304260892.605,193366081697.45312,346555179961.181,684416454028.8142,10.7,N,0
26.0,178.0,61.0,Canada,2012,London,"Athletics Men's 3,000 metres Steeplechase",1464565119752.66,3457.5,20452107110.9741,171245220378.80215,257174353028.70685,824459490391.4487,0.0,N,0
21.0,174.0,74.0,France,1960,Roma,Athletics Men's 200 metres,1026359782091.95,2275.9,3881219690.4271603,191676161211.1877,307961698763.933,737396103098.2637,10.7,N,0
21.0,174.0,74.0,France,1960,Roma,Athletics Men's 4 x 100 metres Relay,1026359782091.95,2275.9,3881219690.4271603,191676161211.1877,307961698763.933,737396103098.2637,10.7,N,0
25.0,174.0,74.0,France,1964,Tokyo,Athletics Men's 200 metres,1026359782091.95,2823.4,4917956553.51093,191676161211.1877,307961698763.933,737396103098.2637,10.7,N,0
25.0,174.0,74.0,France,1964,Tokyo,Athletics Men's 4 x 100 metres Relay,1026359782091.95,2823.4,4917956553.51093,191676161211.1877,307961698763.933,737396103098.2637,10.7,N,1
35.0,172.0,65.0,France,1960,Roma,Athletics Men's Marathon,1026359782091.95,2275.9,3881219690.4271603,191676161211.1877,307961698763.933,737396103098.2637,10.7,N,0
28.0,178.0,68.0,Greece,1996,Atlanta,Athletics Men's 100 metres,171112020745.35098,3710.3,4613167576.65798,31888587565.742615,75579705692.3502,91885422643.897,15.4,N,0
28.0,178.0,68.0,Greece,1996,Atlanta,Athletics Men's 4 x 100 metres Relay,171112020745.35098,3710.3,4613167576.65798,31888587565.742615,75579705692.3502,91885422643.897,15.4,N,0
25.0,190.0,83.0,Italy,1968,Mexico City,Athletics Men's Triple Jump,1051994753957.28,2527.1,2244830940.6232,132468679333.42816,280968534407.3865,753853788281.6494,13.45,N,1
28.0,190.0,83.0,Italy,1972,Munich,Athletics Men's Triple Jump,1051994753957.28,2926.8,3708413151.08879,132468679333.42816,280968534407.3865,753853788281.6494,13.45,N,0
25.0,175.0,67.0,France,1988,Seoul,"Athletics Men's 1,500 metres",1026359782091.95,6080.8,36104962945.8338,197188859428.06793,407733221139.6687,607765441817.7043,10.7,N,0
21.0,186.0,102.0,Greece,1984,Los Angeles,Athletics Men's Discus Throw,135526092507.5,3596.1,1994286405.2722301,18933214634.660828,42346473828.262566,83626438193.31815,15.4,N,0
23.0,194.0,91.0,United States,1976,Montreal,Athletics Men's Javelin Throw,5979589000000.0,3533.0,91013000000.0,641307080273.7749,1177295467869.1309,2333054044102.4277,8.55,N,0
23.0,185.0,70.0,Sierra Leone,1980,Moskva,Athletics Men's 100 metres,3484707770.18227,1251.1,15907791.960373402,185275408.55226833,766374829.0978203,3478392609.53519,26.05,N,0
23.0,185.0,70.0,Sierra Leone,1980,Moskva,Athletics Men's 200 metres,3484707770.18227,1251.1,15907791.960373402,185275408.55226833,766374829.0978203,3478392609.53519,26.05,N,0
23.0,185.0,70.0,Sierra Leone,1980,Moskva,Athletics Men's 4 x 100 metres Relay,3484707770.18227,1251.1,15907791.960373402,185275408.55226833,766374829.0978203,3478392609.53519,26.05,N,0
25.0,167.0,66.0,Guyana,2012,London,Athletics Men's 400 metres,4927656733.77925,4466.0,33542606.6021394,808100746.2373354,1251397685.544773,2773965667.188458,26.0,N,0
29.0,167.0,66.0,Guyana,2016,Rio de Janeiro,Athletics Men's 400 metres,6066708874.53147,3516.0,50919745.873286,1005440486.1021751,1563208333.3511806,3547023961.784875,26.0,N,0
19.0,180.0,75.0,Haiti,1972,Munich,Athletics Men's 200 metres,9612451915.504309,1148.7,1972400.0,1506816330.0868127,2189195598.6832323,6649248892.37189,24.9,N,0
24.0,187.0,106.0,Greece,1972,Munich,Athletics Men's Hammer Throw,135526092507.5,2189.9,573692101.497013,17486501840.78121,21811955227.38809,93747852099.9922,15.4,N,0
22.0,184.0,78.0,Bulgaria,1992,Barcelona,Athletics Men's Long Jump,40606309495.5264,2953.7,255770911.52125895,6863841418.810557,16059310071.104252,21978964130.136635,10.55,N,0
22.0,184.0,78.0,Bulgaria,1992,Barcelona,Athletics Men's Triple Jump,40606309495.5264,2953.7,255770911.52125895,6863841418.810557,16059310071.104252,21978964130.136635,10.55,N,0
26.0,184.0,78.0,Bulgaria,1996,Atlanta,Athletics Men's Triple Jump,47037921038.2856,1908.6,213616356.26711,7828119604.141343,19538494177.91521,25258887342.142242,10.55,N,0
27.0,192.0,112.0,Bulgaria,1988,Seoul,Athletics Men's Discus Throw,45257970144.7774,3705.5,2071428571.42857,10786390156.24827,24220022488.946762,26799793503.939995,10.55,N,0
23.0,175.0,65.0,Greece,1960,Roma,Athletics Men's 100 metres,135526092507.5,1265.6,170327798.09636298,17486501840.78121,21811955227.38809,97369766651.87778,15.4,N,0
23.0,175.0,65.0,Greece,1960,Roma,Athletics Men's 200 metres,135526092507.5,1265.6,170327798.09636298,17486501840.78121,21811955227.38809,97369766651.87778,15.4,N,0
23.0,175.0,65.0,Greece,1960,Roma,Athletics Men's 4 x 100 metres Relay,135526092507.5,1265.6,170327798.09636298,17486501840.78121,21811955227.38809,97369766651.87778,15.4,N,0
21.0,190.0,82.0,Russian Federation,2000,Sydney,Athletics Men's Pole Vault,1000581025238.43,1561.4,9228204143.73676,137335093360.12563,211751876762.3311,621849989399.2969,-5.1,N,0
25.0,190.0,82.0,Russian Federation,2004,Athina,Athletics Men's Pole Vault,1473342751156.52,1876.5,20955413570.6279,194982553764.8987,317856647101.6338,366736883810.4555,-5.1,N,0
24.0,174.0,53.0,Italy,1980,Moskva,"Athletics Men's 3,000 metres Steeplechase",1051994753957.28,3521.1,8924122463.92867,183317782964.10992,407106009160.4593,753853788281.6494,13.45,N,0
21.0,181.0,75.0,Germany,1960,Roma,Athletics Men's 110 metres Hurdles,1542829292000.47,2417.4,2884517772.40702,167012210747.6594,312347989447.55884,324149713504.99634,8.5,N,0
25.0,182.0,74.0,Germany,1960,Roma,Athletics Men's 100 metres,1542829292000.47,2417.4,2884517772.40702,167012210747.6594,312347989447.55884,324149713504.99634,8.5,N,0
25.0,182.0,74.0,Germany,1960,Roma,Athletics Men's 200 metres,1542829292000.47,2417.4,2884517772.40702,167012210747.6594,312347989447.55884,324149713504.99634,8.5,N,0
23.0,186.0,112.0,Germany,1980,Moskva,Athletics Men's Hammer Throw,1542829292000.47,4227.6,26692620066.7558,159244969989.7515,393127614518.6682,324149713504.99634,8.5,N,0
24.0,198.0,134.0,Canada,2000,Sydney,Athletics Men's Discus Throw,898018035631.369,2805.7,8299385230.72365,133870980880.92754,169161840058.0005,490879550928.5111,0.0,N,0
23.0,178.0,71.0,Poland,1976,Montreal,Athletics Men's 800 metres,235357871376.914,2685.6,15572289156.6265,53620832409.86033,84670670210.88496,142284185393.7867,7.85,N,0
21.0,175.0,65.0,Sudan,1968,Mexico City,Athletics Men's 100 metres,29196493611.5874,537.3,57725445.14646751,4576746260.156153,6649378938.205789,20976446065.955765,26.9,N,0
21.0,175.0,65.0,Sudan,1968,Mexico City,Athletics Men's 200 metres,29196493611.5874,537.3,57725445.14646751,4576746260.156153,6649378938.205789,20976446065.955765,26.9,N,0
26.0,178.0,60.0,Ethiopia,1980,Moskva,Athletics Men's Long Jump,20257819022.4412,1313.0,359323671.497585,1750111407.4776413,3258520477.0925517,9795254505.03101,22.2,N,0
20.0,182.0,67.0,Ethiopia,2012,London,"Athletics Men's 3,000 metres Steeplechase",115941272342.921,2046.8,366539017.667525,10872502627.796568,9816028513.209661,18640655747.099762,22.2,N,0
26.0,177.03880070546737,72.56675508399647,Afghanistan,1996,Atlanta,Athletics Men's 100 metres,18901250259.9447,1204.5,89856959.11817418,1316963054.769851,3889532122.9600368,10149780015.851242,12.6,N,0
22.0,172.0,70.0,Afghanistan,1960,Roma,Athletics Men's 4 x 100 metres Relay,18901250259.9447,1115.1,2939585.50125376,1316963054.769851,3889532122.9600368,13579749059.301708,12.6,N,0
21.0,174.0,65.0,"Iran, Islamic Rep.",1964,Tokyo,Athletics Men's 400 metres,413916849826.286,850.2,155445544.554455,34212352145.673294,85944996358.49765,297381753839.28705,17.25,N,0
24.0,190.0,96.0,"Iran, Islamic Rep.",2016,Rio de Janeiro,Athletics Men's Hammer Throw,1603240535871.72,2166.4,12263957414.6216,117974102784.48845,314834533781.52844,937366983458.7206,17.25,N,0
22.0,185.0,115.0,Kuwait,1980,Moskva,Athletics Men's Hammer Throw,58491055210.99,3188.4,950805965.290033,1579205557.84211,11031770882.533424,37548016861.710396,25.35,N,0
25.0,175.0,77.0,"Egypt, Arab Rep.",1984,Los Angeles,Athletics Men's 400 metres Hurdles,213933012068.196,4347.5,3742137511.2321296,39462516688.14926,81192994105.50232,183529994441.47437,22.1,N,0
29.0,175.0,77.0,"Egypt, Arab Rep.",1988,Seoul,Athletics Men's 400 metres Hurdles,213933012068.196,5028.8,4453565066.33562,30697303468.681625,68781547143.02953,183529994441.47437,22.1,N,0
24.31114327062229,177.9347028613353,72.68649045521292,Iraq,1960,Roma,Athletics Men's 4 x 100 metres Relay,130058550473.301,905.8,118726952.509219,1158139067.4712062,32548625872.560814,33473003027.8709,21.4,N,0
32.0,176.0,66.0,Morocco,2004,Athina,Athletics Men's Marathon,138592473893.324,1512.1,1937523821.55205,26303260021.06631,36993598227.892494,75419230595.04097,17.1,N,0
36.0,176.0,66.0,Morocco,2008,Beijing,Athletics Men's Marathon,188069491722.355,1002.8,2944958472.736,49824546280.36825,54949388654.28454,85463978860.8465,17.1,N,1
25.0,182.0,69.0,"Iran, Islamic Rep.",2012,London,Athletics Men's 100 metres,1295488831546.25,1745.4,16493963286.9287,95328261199.36806,254400143442.77728,729280007736.9143,17.25,N,0
29.0,182.0,69.0,"Iran, Islamic Rep.",2016,Rio de Janeiro,Athletics Men's 100 metres,1603240535871.72,2166.4,12263957414.6216,117974102784.48845,314834533781.52844,937366983458.7206,17.25,N,0
23.0,171.0,63.0,Jordan,1984,Los Angeles,Athletics Men's Marathon,14456353030.8629,538.1,457778991.58571,2568828563.753102,4952891335.613313,8920299337.703856,18.3,N,0
21.0,205.0,72.0,Syrian Arab Republic,2008,Beijing,Athletics Men's High Jump,2998661067210.053,896.7,1732416847.90199,508001371219.4417,736329866733.9899,1564391043522.9775,17.75,N,0
25.0,205.0,72.0,Syrian Arab Republic,2012,London,Athletics Men's High Jump,3709784156444.277,1643.3,2494887483.1484,608378283465.1411,942114184906.819,2088378805307.6526,17.75,N,0
29.0,205.0,72.0,Syrian Arab Republic,2016,Rio de Janeiro,Athletics Men's High Jump,4542613596048.434,1614.7,2494887483.1484,752850963618.7247,1170494839194.9492,2655930852715.9106,17.75,N,0
25.0,185.4784946236559,78.01526032315978,Iraq,1988,Seoul,Athletics Men's 110 metres Hurdles,130058550473.301,1052.2,3029566881.504213,1158139067.4712062,32548625872.560814,33473003027.8709,21.4,N,0
18.0,182.0,62.0,Eritrea,2012,London,"Athletics Men's 3,000 metres Steeplechase",6758835465.49469,453.5,181583668.998912,1108401067.3715703,1716432680.9775882,3804805923.8652925,25.5,N,0
20.0,172.5433357611071,60.15709090909091,Eritrea,2016,Rio de Janeiro,Athletics Men's Marathon,6758835465.49469,414.2,181583668.998912,1120147176.4106076,1741548530.1702023,3951689762.222615,25.5,N,0
25.0,190.0,96.0,Italy,1984,Los Angeles,Athletics Men's Javelin Throw,1051994753957.28,3927.2,9353038092.56167,221183871881.12207,460413981748.2714,753853788281.6494,13.45,N,0
23.0,190.0,87.0,Belgium,1972,Munich,Athletics Men's Decathlon,186978038235.92105,8021.4,1026588090.80827,47653220361.40485,84688277150.46533,129338853870.65057,9.55,N,0
27.0,190.0,87.0,Belgium,1976,Montreal,Athletics Men's Decathlon,186978038235.92105,8021.4,2109619988.3594198,47653220361.40485,84688277150.46533,124684197630.8347,9.55,N,0
26.0,186.0,75.0,"Iran, Islamic Rep.",1972,Munich,Athletics Men's High Jump,413916849826.286,917.9,371947194.71947205,34212352145.673294,85944996358.49765,286319887936.4278,17.25,N,0
30.0,186.0,75.0,"Iran, Islamic Rep.",1976,Montreal,Athletics Men's High Jump,413916849826.286,1220.4,7186307294.35815,31300634342.655773,121779299950.77899,276015786631.3435,17.25,N,0
17.0,183.0,63.0,Romania,1972,Munich,Athletics Men's 800 metres,122097610481.772,2711.0,1824593128.3906,5358043288.257329,48576721284.18609,84458929770.8423,8.8,N,0
21.0,183.0,63.0,Romania,1976,Montreal,"Athletics Men's 1,500 metres",122097610481.772,3116.4,691500000.0,5358043288.257329,48576721284.18609,81419415559.1331,8.8,N,0
19.0,182.0,64.0,Belgium,2008,Beijing,Athletics Men's 4 x 400 metres Relay,408408771079.89,8885.8,6295821584.20918,102459570443.16785,170554478972.0165,213065434623.47586,9.55,N,0
18.0,175.0,65.0,Morocco,1968,Mexico City,Athletics Men's 400 metres,63440096026.7051,1348.1,90900288.3120014,9435168704.421492,11022190168.529253,55317708260.89534,17.1,N,0
21.0,175.0,65.0,Morocco,1972,Munich,Athletics Men's 400 metres,63440096026.7051,1120.8,140446991.603665,9435168704.421492,11022190168.529253,55317708260.89534,17.1,N,0
21.0,175.0,65.0,Morocco,1972,Munich,Athletics Men's 4 x 400 metres Relay,63440096026.7051,1120.8,140446991.603665,9435168704.421492,11022190168.529253,55317708260.89534,17.1,N,0
23.0,179.0,68.0,Tunisia,1996,Atlanta,Athletics Men's 20 kilometres Walk,44440354244.7584,1447.1,397469509.188336,8815908270.610939,12450608679.671764,24573968457.565845,19.2,N,0
27.0,179.0,68.0,Tunisia,2000,Sydney,Athletics Men's 20 kilometres Walk,58213453435.8958,984.4,332389762.745499,11230792129.675938,14565774112.111055,33019525677.11676,19.2,N,0
31.0,179.0,68.0,Tunisia,2004,Athina,Athletics Men's 20 kilometres Walk,74113333516.5123,1309.6,444651416.734245,13838549655.799824,19102999571.74309,39900706251.775764,19.2,N,0
35.0,179.0,68.0,Tunisia,2008,Beijing,Athletics Men's 20 kilometres Walk,99987662532.4584,1467.3,578911487.330985,20499281776.89418,27324294838.81629,43286593777.62214,19.2,N,0
35.0,179.0,68.0,Tunisia,2008,Beijing,Athletics Men's 50 kilometres Walk,99987662532.4584,1467.3,578911487.330985,20499281776.89418,27324294838.81629,43286593777.62214,19.2,N,0
17.0,165.0,60.0,United Arab Emirates,1992,Barcelona,Athletics Men's 400 metres Hurdles,146224756783.337,4412.9,3335766741.48489,1451041405.4472907,8852262000.293167,2768798508.5160284,27.0,N,0
26.0,183.0,69.0,Italy,2000,Sydney,Athletics Men's 110 metres Hurdles,1538985208302.03,4993.9,22411184816.6575,346446875438.52875,592930882248.8453,1196099685046.8376,13.45,N,0
23.0,176.0,67.0,Italy,1964,Tokyo,Athletics Men's 100 metres,1051994753957.28,2243.0,1788801249.1248102,132468679333.42816,280968534407.3865,753853788281.6494,13.45,N,0
23.0,174.0,74.0,Italy,1964,Tokyo,Athletics Men's 4 x 100 metres Relay,1051994753957.28,2243.0,1788801249.1248102,132468679333.42816,280968534407.3865,753853788281.6494,13.45,N,0
29.0,180.0,65.0,Greece,2000,Sydney,"Athletics Men's 3,000 metres Steeplechase",210917566897.62305,3869.0,4564522446.23907,47394277864.054504,91419782582.72612,115292918865.31769,15.4,N,0
24.0,176.0,74.0,Italy,1960,Roma,Athletics Men's 200 metres,1051994753957.28,2181.5,1137890480.7564,132468679333.42816,280968534407.3865,753853788281.6494,13.45,Y,0
24.0,176.0,74.0,Italy,1960,Roma,Athletics Men's 4 x 100 metres Relay,1051994753957.28,2181.5,1137890480.7564,132468679333.42816,280968534407.3865,753853788281.6494,13.45,Y,0
25.0,170.0,75.0,Canada,1996,Atlanta,Athletics Men's 200 metres,709534832506.255,2844.2,8615884471.23883,98795727340.61546,159066485851.90762,381013021068.9786,0.0,N,0
21.0,178.0,62.0,New Zealand,1992,Barcelona,Athletics Men's Pole Vault,52667578659.3707,5298.4,870398917.171109,16468225800.220692,19301811874.18952,17262527959.29652,10.55,N,0
23.0,190.0,72.0,Hungary,1980,Moskva,Athletics Men's High Jump,86215466284.409,4806.1,740802218.1032388,22030855082.356606,42903065134.01056,61418146326.64208,9.75,N,0
21.0,184.0,78.0,Italy,2000,Sydney,Athletics Men's Pole Vault,1538985208302.03,4993.9,22411184816.6575,346446875438.52875,592930882248.8453,1196099685046.8376,13.45,N,0
25.0,184.0,78.0,Italy,2004,Athina,Athletics Men's Pole Vault,1698680216738.6,5444.4,34116208178.9002,356171420529.17944,643509570275.8491,1320214685154.7834,13.45,N,1
29.0,184.0,78.0,Italy,2008,Beijing,Athletics Men's Pole Vault,2082637866310.06,5353.0,41243637162.6323,455938159536.756,816562331726.4122,1618626665495.0244,13.45,N,0
25.0,182.723292469352,73.95621716287215,"Bahamas, The",2016,Rio de Janeiro,Athletics Men's 400 metres Hurdles,11663909787.5813,9338.6,61606632362.78845,1651472600.4989002,1971040950.221832,6048127571.9448805,24.85,N,0
23.0,178.0,80.0,Poland,1960,Roma,Athletics Men's 4 x 400 metres Relay,235357871376.914,1782.4,3550000000.0,53620832409.86033,84670670210.88496,142284185393.7867,7.85,N,0
27.0,178.0,80.0,Poland,1964,Tokyo,Athletics Men's 400 metres Hurdles,235357871376.914,1607.3,5200000000.0,53620832409.86033,84670670210.88496,142284185393.7867,7.85,N,0
25.0,194.0,104.0,Germany,1972,Munich,Athletics Men's Shot Put,1542829292000.47,3770.2,9006765501.46289,167012210747.6594,312347989447.55884,324149713504.99634,8.5,Y,0
29.0,194.0,104.0,Germany,1976,Montreal,Athletics Men's Shot Put,1542829292000.47,3495.7,15457151068.4076,157506836219.94397,381625692055.37085,324149713504.99634,8.5,N,0
22.0,182.0,70.0,Germany,1964,Tokyo,Athletics Men's 400 metres Hurdles,1542829292000.47,3120.8,4888248898.62456,167012210747.6594,312347989447.55884,324149713504.99634,8.5,N,0
23.0,197.0,85.0,Germany,1984,Los Angeles,Athletics Men's 4 x 400 metres Relay,1542829292000.47,5036.6,20124939008.0475,157824688479.8636,405706260543.09894,324149713504.99634,8.5,N,0
31.0,178.0,80.0,Kenya,1996,Atlanta,Athletics Men's 200 metres,46597318891.8303,1402.6,170804816.256353,7864220573.785564,10634830210.064344,25022288450.559383,24.75,N,0
23.0,173.0,62.0,Israel,1964,Tokyo,Athletics Men's 800 metres,70669178908.3882,2044.4,278584261.94754,18127532639.10091,28198384105.268063,98162939581.88997,19.2,N,0
20.0,183.0,79.0,Canada,1988,Seoul,Athletics Men's Long Jump,558639235991.033,1754.4,9897335684.27981,79120748015.5323,135120341730.69266,330801759775.47974,0.0,N,0
23.0,183.0,79.0,Canada,1992,Barcelona,Athletics Men's 4 x 100 metres Relay,583241220049.607,2460.3,10788803123.94,83736880475.37776,149426345349.467,315690788302.2395,0.0,N,0
27.0,183.0,79.0,Canada,1996,Atlanta,Athletics Men's 100 metres,709534832506.255,2844.2,8615884471.23883,98795727340.61546,159066485851.90762,381013021068.9786,0.0,N,0
27.0,183.0,79.0,Canada,1996,Atlanta,Athletics Men's 4 x 100 metres Relay,709534832506.255,2844.2,8615884471.23883,98795727340.61546,159066485851.90762,381013021068.9786,0.0,N,1
32.0,183.0,79.0,Canada,2000,Sydney,Athletics Men's 4 x 100 metres Relay,898018035631.369,2805.7,8299385230.72365,133870980880.92754,169161840058.0005,490879550928.5111,0.0,N,0
22.0,183.0,77.0,United Kingdom,2016,Rio de Janeiro,Athletics Men's 800 metres,2819115070595.11,7022.6,48118943518.1008,718230770992.4557,1045465996404.4031,3283913419368.149,8.45,N,0
21.0,178.0,73.0,Malta,2004,Athina,Athletics Men's 100 metres,8587600610.83683,4109.0,40526469.1888229,4752763726.295114,8143800930.145547,5994597655.278067,19.2,N,0
27.0,188.0,72.0,Guyana,1980,Moskva,Athletics Men's 100 metres,1381042405.10996,2953.3,21882352.9411765,220460817.8166872,329274072.56883734,886552710.098187,26.0,N,0
27.0,188.0,72.0,Guyana,1980,Moskva,Athletics Men's 200 metres,1381042405.10996,2953.3,21882352.9411765,220460817.8166872,329274072.56883734,886552710.098187,26.0,N,0
26.0,175.0,77.0,Belize,1992,Barcelona,Athletics Men's 100 metres,818435012.11134,2289.7,5292125.0,163159813.37817058,149057008.9812152,269757589.7038029,25.3,N,0
26.0,175.0,77.0,Belize,1992,Barcelona,Athletics Men's 4 x 100 metres Relay,818435012.11134,2289.7,5292125.0,163159813.37817058,149057008.9812152,269757589.7038029,25.3,N,0
21.0,189.0,118.0,New Zealand,2016,Rio de Janeiro,Athletics Men's Shot Put,185009491539.262,8383.8,2093352062.4525301,50295645340.35978,57058893319.03508,77891493675.70901,10.55,N,0
